datetime,temp_C,humidity_%,windspeed_kph,precip_mm,pm10,pm2_5,co,no2,so2,o3,log_co,log_pm2_5,log_pm10,log_precip_mm,log_so2,log_windspeed_kph,log_no2,scaled_temp_C,scaled_humidity_%,scaled_log_windspeed_kph,scaled_log_pm2_5,scaled_log_pm10,scaled_log_precip_mm,scaled_log_co,scaled_log_no2,scaled_log_so2,scaled_o3,aqi_us,aqi_us_lag1,aqi_us_lag24,hour_sin,hour_cos,aqi_us_lag12,hour,day_of_week,is_weekend,log_pm2_5_scaled_log_windspeed_kph,scaled_temp_C_scaled_o3,scaled_temp_C_scaled_log_windspeed_kph,scaled_log_pm2_5_lag1,scaled_log_pm2_5_lag12,scaled_log_pm2_5_lag24,scaled_log_pm10_lag1,scaled_log_pm10_lag12,scaled_log_pm10_lag24
02/04/2025 15:00,36.0,15.72,22.3,0.0,35.0,21.9,992.0,50.2,14.3,50.0,6.900730664,3.131136911,3.583518938,0.0,2.727852828,3.148453361,3.935739532,1.582995659,-2.672692292,0.692372433,-0.149544384,-0.720138956,-0.109221172,2.940813769,2.36138873,0.516777108,-0.859138159,115,131.0,122.0,-0.707106781,-0.707106781,87.0,15,2,0,2.167912882,-1.360011976,1.096022556,-0.422962833,1.554245896,0.211359007,-0.999433385,0.238850227,-0.101461744
02/04/2025 16:00,36.0,18.04,20.5,0.0,39.9,22.8,957.0,51.3,13.5,41.0,6.864847778,3.169685581,3.711130063,0.0,2.674148649,3.068052935,3.956996371,1.582995659,-2.542554379,0.532811074,-0.039963519,-0.500834803,-0.109221172,2.855538456,2.395864047,0.356226654,-1.141434002,89,115.0,99.0,-0.866025404,-0.5,89.0,16,2,0,1.688843578,-1.80688507,0.843437617,-0.149544384,2.482340137,0.054017359,-0.720138956,0.515820741,-0.225747315
02/04/2025 17:00,35.0,16.62,20.8,0.0,45.2,24.0,844.0,47.9,13.0,41.0,6.739336627,3.218875825,3.832979798,0.0,2.63905733,3.08190997,3.889777396,1.267980258,-2.622207757,0.560311517,0.099867751,-0.291431798,-0.109221172,2.557262486,2.286845229,0.251319971,-1.141434002,80,89.0,76.0,-0.965925826,-0.258819045,90.0,17,2,0,1.803573195,-1.44731578,0.710463942,-0.039963519,1.363959528,0.019137625,-0.500834803,0.214083084,-0.302627503
02/04/2025 18:00,32.0,27.58,22.3,0.0,50.6,25.7,729.0,43.4,12.5,43.0,6.593044534,3.284663565,3.943521672,0.0,2.602689685,3.148453361,3.793239469,0.322934057,-2.007418304,0.692372433,0.286880104,-0.101461744,-0.109221172,2.209600818,2.130275587,0.142597673,-1.078701593,80,80.0,77.0,-1.0,-1.84e-16,90.0,18,2,0,2.274210506,-0.348349482,0.223590639,0.099867751,0.738734216,0.37080244,-0.291431798,0.075602717,-0.176340449
02/04/2025 19:00,29.0,48.34,18.4,0.0,53.8,26.7,627.0,37.9,11.6,46.0,6.442540166,3.321432413,4.003690194,0.0,2.533696814,2.965273066,3.660994251,-0.622112145,-0.842908356,0.32883584,0.391401534,0.001939951,-0.109221172,1.851928722,1.915794221,-0.063658842,-0.984602978,79,80.0,78.0,-0.965925826,0.258819045,90.0,19,2,0,1.092206016,0.612533471,-0.204572769,0.286880104,0.37080244,1.072542364,-0.101461744,-0.094813632,0.140460783
02/04/2025 20:00,27.2,67.39,12.2,0.0,50.8,25.6,523.0,31.3,10.6,50.0,6.261491684,3.280911216,3.947390149,0.0,2.451005098,2.58021683,3.47506723,-1.189139865,0.225680975,-0.435340422,0.27621344,-0.094813632,-0.109221172,1.42166885,1.614249245,-0.310868514,-0.859138159,79,79.0,79.0,-0.866025404,0.5,89.0,20,2,0,-1.428313274,1.021635434,0.517680651,0.391401534,-0.088145396,0.756840409,0.001939951,-0.340482222,-0.165935565
02/04/2025 21:00,27.0,69.73,9.4,0.0,45.6,23.6,445.0,26.3,10.1,53.0,6.100318952,3.202746443,3.841600541,0.0,2.406945108,2.341805806,3.306886702,-1.252142945,0.356940767,-0.908487011,0.054017359,-0.276616751,-0.109221172,1.038643495,1.341486344,-0.442587339,-0.765039544,79,79.0,80.0,-0.707106781,0.707106781,87.0,21,2,0,-2.909653542,0.957938868,1.137555601,0.27621344,-0.548703055,0.286880104,-0.094813632,-0.591418454,-0.344313963
02/04/2025 22:00,26.0,78.63,5.4,0.0,39.9,21.7,377.0,23.1,10.0,52.0,5.934894196,3.122364924,3.711130063,0.0,2.397895273,1.85629799,3.18221184,-1.567158346,0.856176728,-1.872017821,-0.174480182,-0.500834803,-0.109221172,0.645513248,1.139282931,-0.469642127,-0.796405749,79,79.0,81.0,-0.5,0.866025404,86.0,22,2,0,-5.845122783,1.248093916,2.933748352,0.054017359,-0.849795094,0.111215721,-0.276616751,-0.744174799,-0.422799508
02/04/2025 23:00,25.6,83.72,6.3,0.0,37.7,20.6,335.0,21.6,10.4,48.0,5.81711116,3.072693315,3.6558396,0.0,2.433613355,1.987874348,3.117949906,-1.693164506,1.141694822,-1.61089355,-0.315679812,-0.595853385,-0.109221172,0.365603065,1.035059976,-0.362861715,-0.921870569,79,79.0,82.0,-0.258819045,0.965925826,86.0,23,2,0,-4.949781841,1.560878527,2.727507782,-0.174480182,-0.930329168,0.122518569,-0.500834803,-0.823429638,-0.38310872
03/04/2025 00:00,25.0,83.45,3.6,0.0,55.2,26.5,391.0,23.4,12.5,49.0,5.97126184,3.314186005,4.028916757,0.0,2.602689685,1.526056303,3.194583132,-1.882173746,1.126549461,-2.527410031,0.37080244,0.045292677,-0.109221172,0.731940584,1.15934726,0.142597673,-0.890504364,78,79.0,82.0,0.0,1.0,114.0,0,3,0,-8.376306953,1.676083935,4.757024807,-0.315679812,-1.013211501,0.25475928,-0.595853385,-0.880118083,-0.26192833
03/04/2025 01:00,24.0,83.33,5.4,0.0,55.9,28.8,660.0,34.7,15.3,39.0,6.49375384,3.394508394,4.041295341,0.0,2.791165108,1.85629799,3.575150689,-2.197189147,1.11981819,-1.872017821,0.599131895,0.066565704,-0.109221172,1.973637495,1.776569192,0.706051301,-1.204166412,78,78.0,84.0,0.258819045,0.965925826,131.0,1,3,0,-6.354580207,2.645781372,4.113177239,0.37080244,-1.429070571,0.738734216,0.045292677,-1.582171403,-0.111482383
03/04/2025 02:00,23.4,84.91,2.2,0.0,64.3,36.9,1027.0,49.8,19.2,27.0,6.935370446,3.634951112,4.178992036,0.0,3.005682604,1.16315081,3.927896355,-2.386198387,1.208446596,-3.247626294,1.282629432,0.303202261,-0.109221172,3.023134857,2.348668305,1.347358588,-1.58056087,78,78.0,85.0,0.5,0.866025404,131.0,2,3,0,-11.80496281,3.771531799,7.749480624,0.599131895,-0.979768025,0.965569932,0.066565704,-1.299333196,0.001939951
03/04/2025 03:00,22.0,88.43,7.6,0.0,60.8,44.9,1215.0,56.9,22.5,29.0,7.103322063,3.826465117,4.123903364,0.0,3.157000421,2.151762203,4.058717385,-2.827219948,1.405897223,-1.285644413,1.827039142,0.208530463,-0.109221172,3.422270162,2.560839856,1.799728301,-1.51782846,77,78.0,87.0,0.707106781,0.707106781,115.0,3,3,0,-4.9194735,4.2912349,3.634799531,1.282629432,-0.422962833,1.554245896,0.303202261,-0.999433385,0.238850227
03/04/2025 04:00,21.0,88.35,3.6,0.0,47.3,31.2,1049.0,48.6,24.9,59.0,6.956545443,3.471966453,3.877431561,0.0,3.254242969,1.526056303,3.903990834,-3.142235348,1.401409709,-2.527410031,0.819319027,-0.215039899,-0.109221172,3.073457022,2.309897234,2.090438175,-0.576842315,76,77.0,89.0,0.866025404,0.5,89.0,4,3,0,-8.77508284,1.812574312,7.941717139,1.827039142,-0.149544384,2.482340137,0.208530463,-0.720138956,0.515820741
03/04/2025 05:00,21.8,89.51,3.6,0.0,38.1,25.5,704.0,32.4,26.7,104.0,6.558197803,3.277144733,3.666122467,0.0,3.321432413,1.526056303,3.5085559,-2.890223028,1.466478666,-2.527410031,0.2655066,-0.578181921,-0.109221172,2.126787916,1.668562707,2.291303284,0.834636902,76,76.0,90.0,0.965925826,0.258819045,80.0,5,3,0,-8.282688471,-2.412286794,7.304778672,0.819319027,-0.039963519,1.363959528,-0.215039899,-0.500834803,0.214083084
03/04/2025 06:00,21.0,88.35,3.6,0.0,31.8,21.4,436.0,19.1,27.2,140.0,6.079933195,3.109060959,3.490428515,0.0,3.339321978,1.526056303,3.000719815,-3.142235348,1.401409709,-2.527410031,-0.212298868,-0.880118083,-0.109221172,0.990196952,0.844930833,2.344784741,1.963820276,75,76.0,90.0,1.0,6.12e-17,80.0,6,3,0,-7.857871854,-6.170785488,7.941717139,0.2655066,0.099867751,0.738734216,-0.578181921,-0.291431798,0.075602717
03/04/2025 07:00,20.0,88.27,7.6,0.0,27.1,17.8,348.0,12.7,25.8,158.0,5.855071922,2.93385687,3.335769576,0.0,3.288401888,2.151762203,2.617395833,-3.457250749,1.396922195,-1.285644413,-0.710344989,-1.145904846,-0.109221172,0.455816429,0.223238403,2.192557414,2.528411963,75,75.0,90.0,0.965925826,-0.258819045,79.0,7,3,0,-3.771896694,-8.741354153,4.44479511,-0.212298868,0.286880104,0.37080244,-0.880118083,-0.101461744,-0.094813632
03/04/2025 08:00,23.4,88.12,2.2,0.0,24.7,16.0,337.0,9.2,23.2,168.0,5.823045895,2.833213344,3.246490992,0.0,3.186352633,1.16315081,2.32238772,-2.386198387,1.388508106,-3.247626294,-0.996440581,-1.299333196,-0.109221172,0.379706903,-0.255219296,1.887477729,2.842074011,74,75.0,89.0,0.866025404,-0.5,79.0,8,3,0,-9.201218151,-6.781752421,7.749480624,-0.710344989,0.391401534,-0.088145396,-1.145904846,0.001939951,-0.340482222
03/04/2025 09:00,27.0,69.73,5.4,0.0,23.0,14.4,341.0,7.7,20.7,169.0,5.834810737,2.734367509,3.17805383,0.0,3.077312261,1.85629799,2.163323026,-1.252142945,0.356940767,-1.872017821,-1.277425944,-1.416944837,-0.109221172,0.407665929,-0.513197719,1.561497859,2.873440216,74,74.0,87.0,0.707106781,-0.707106781,79.0,9,3,0,-5.118784707,-3.597957894,2.344033909,-0.996440581,0.27621344,-0.548703055,-1.299333196,-0.094813632,-0.591418454
03/04/2025 10:00,31.0,45.9,11.2,0.0,23.8,13.9,334.0,7.6,18.5,161.0,5.814130532,2.701361213,3.210843653,0.0,2.970414466,2.501435952,2.151762203,0.007918656,-0.979777541,-0.591687654,-1.37125171,-1.360594387,-0.109221172,0.358519632,-0.531947592,1.241923298,2.622510577,74,74.0,86.0,0.5,-0.866025404,79.0,10,3,0,-1.598362079,0.020766759,-0.004685371,-1.277425944,0.054017359,-0.849795094,-1.416944837,-0.276616751,-0.744174799
03/04/2025 11:00,32.8,36.27,8.6,0.0,27.2,14.7,343.0,9.4,16.4,144.0,5.840641657,2.753660712,3.339321978,0.0,2.856470206,2.261763098,2.341805806,0.574946377,-1.519962069,-1.067338449,-1.222581877,-1.13979992,-0.109221172,0.421523052,-0.223726153,0.901283094,2.089285095,77,74.0,86.0,0.258819045,-0.965925826,79.0,11,3,0,-2.939087954,1.201226896,-0.613662375,-1.37125171,-0.174480182,-0.930329168,-1.360594387,-0.500834803,-0.823429638
03/04/2025 12:00,35.0,30.28,14.8,0.0,22.2,12.8,389.0,13.8,14.0,120.0,5.966146739,2.624668592,3.144152279,0.0,2.708050201,2.76000994,2.694627181,1.267980258,-1.855964698,-0.078525978,-1.589262959,-1.475205832,-0.109221172,0.719784599,0.348495748,0.457576486,1.336496179,101,77.0,114.0,1.22e-16,-1.0,78.0,12,3,0,-0.206104668,1.69465077,-0.09956939,-1.222581877,-0.315679812,-1.013211501,-1.13979992,-0.595853385,-0.880118083
03/04/2025 13:00,35.0,26.6,14.8,0.0,25.1,14.9,516.0,21.8,13.4,102.0,6.248042875,2.766319109,3.261935314,0.0,2.667228207,2.76000994,3.126760536,1.267980258,-2.062390354,-0.078525978,-1.186598324,-1.272791591,-0.109221172,1.389707891,1.04934946,0.335537757,0.771904492,114,101.0,131.0,-0.258819045,-0.965925826,78.0,13,3,0,-0.217227913,0.978759657,-0.09956939,-1.589262959,0.37080244,-1.429070571,-1.475205832,0.045292677,-1.582171403
03/04/2025 14:00,35.0,32.11,15.8,0.0,28.3,18.0,681.0,32.9,12.7,76.0,6.525029658,2.944438979,3.377587516,0.0,2.617395833,2.821378886,3.523415014,1.267980258,-1.75331281,0.043265822,-0.680263622,-1.074039263,-0.109221172,2.047964158,1.6926619,0.186562196,-0.043616833,114,114.0,131.0,-0.5,-0.866025404,78.0,14,3,0,0.127393572,-0.055305283,0.054860208,-1.186598324,0.599131895,-0.979768025,-1.272791591,0.066565704,-1.299333196
03/04/2025 15:00,34.0,36.38,18.4,0.0,29.9,20.4,774.0,41.4,12.2,57.0,6.652863029,3.063390922,3.430756184,0.0,2.58021683,2.965273066,3.747148362,0.952964858,-1.513791737,0.32883584,-0.342123376,-0.982667059,-0.109221172,2.351758862,2.055522914,0.075414313,-0.639574725,100,114.0,115.0,-0.707106781,-0.707106781,77.0,15,3,0,1.007352726,-0.609492237,0.313368999,-0.680263622,1.282629432,-0.422962833,-1.074039263,0.303202261,-0.999433385
03/04/2025 16:00,34.0,38.75,20.5,0.0,29.2,21.5,734.0,45.4,12.4,49.0,6.599870499,3.113515309,3.407841924,0.0,2.595254707,3.068052935,3.837299459,0.952964858,-1.380849127,0.532811074,-0.199636653,-1.022046011,-0.109221172,2.225822654,2.201734101,0.120370554,-0.890504364,79,100.0,89.0,-0.866025404,-0.5,76.0,16,3,0,1.658915436,-0.848619365,0.507750229,-0.342123376,1.827039142,-0.149544384,-0.982667059,0.208530463,-0.720138956
03/04/2025 17:00,32.2,45.74,14.8,0.0,27.5,21.6,621.0,46.8,12.9,47.0,6.432940093,3.117949906,3.349904087,0.0,2.63188884,2.76000994,3.867025639,0.385937137,-0.988752569,-0.078525978,-0.187030589,-1.121614197,-0.109221172,1.829114245,2.249945385,0.22988953,-0.953236773,73,79.0,80.0,-0.965925826,-0.258819045,76.0,17,3,0,-0.244840066,-0.367889471,-0.030306091,-0.199636653,0.819319027,-0.039963519,-1.022046011,-0.215039899,-0.500834803
03/04/2025 18:00,31.0,45.9,22.3,0.0,26.0,21.7,509.0,45.5,13.0,48.0,6.234410726,3.122364924,3.295836866,0.0,2.63905733,3.148453361,3.839452313,0.007918656,-0.979777541,0.692372433,-0.174480182,-1.214530596,-0.109221172,1.357311228,2.205225698,0.251319971,-0.921870569,73,73.0,80.0,-1.0,-1.84e-16,75.0,18,3,0,2.161839401,-0.007299976,0.005482659,-0.187030589,0.2655066,0.099867751,-1.121614197,-0.578181921,-0.291431798
03/04/2025 19:00,29.0,58.34,16.6,0.0,24.0,20.8,414.0,40.0,12.1,53.0,6.02827852,3.08190997,3.218875825,0.0,2.57261223,2.867898902,3.713572067,-0.622112145,-0.281969075,0.135588678,-0.289479971,-1.346790821,-0.109221172,0.867440143,2.001067337,0.052680107,-0.765039544,72,73.0,79.0,-0.965925826,0.258819045,75.0,19,3,0,0.417872099,0.475940392,-0.084351363,-0.174480182,-0.212298868,0.286880104,-1.214530596,-0.880118083,-0.101461744
03/04/2025 20:00,28.2,67.58,7.6,0.0,20.7,18.0,321.0,31.9,10.8,60.0,5.774551546,2.944438979,3.077312261,0.0,2.468099531,2.151762203,3.493472658,-0.874124465,0.236338821,-1.285644413,-0.680263622,-1.590072726,-0.109221172,0.264460575,1.644100012,-0.259764129,-0.545476111,72,72.0,79.0,-0.866025404,0.5,74.0,20,3,0,-3.785501524,0.476814014,1.123813235,-0.289479971,-0.710344989,0.391401534,-1.346790821,-1.145904846,0.001939951
03/04/2025 21:00,27.0,69.73,9.4,0.0,17.6,15.4,252.0,25.1,9.9,66.0,5.533389489,2.797281335,2.923161581,0.0,2.388762789,2.341805806,3.261935314,-1.252142945,0.356940767,-0.908487011,-1.098583162,-1.854986028,-0.109221172,-0.308658595,1.26858212,-0.496943994,-0.357278882,71,72.0,79.0,-0.707106781,0.707106781,74.0,21,3,0,-2.541293758,0.447364231,1.137555601,-0.680263622,-0.996440581,0.27621344,-1.590072726,-1.299333196,-0.094813632
03/04/2025 22:00,27.0,74.13,11.2,0.0,16.0,14.0,184.0,20.4,9.5,69.0,5.220355825,2.708050201,2.833213344,0.0,2.351375257,2.501435952,3.063390922,-1.252142945,0.603754051,-0.591687654,-1.352237174,-2.009565199,-0.109221172,-1.052579905,0.946573711,-0.608715282,-0.263180267,71,71.0,79.0,-0.5,0.866025404,74.0,22,3,0,-1.602319871,0.329539315,0.740877522,-1.098583162,-1.277425944,0.054017359,-1.854986028,-1.416944837,-0.276616751
03/04/2025 23:00,26.2,79.24,6.0,0.0,15.7,13.5,140.0,17.0,9.5,70.0,4.94875989,2.674148649,2.815408719,0.0,2.351375257,1.945910149,2.890371758,-1.504155266,0.890394024,-1.694175008,-1.448607848,-2.040163065,-0.109221172,-1.698024875,0.665963288,-0.608715282,-0.231814062,70,71.0,79.0,-0.258819045,0.965925826,77.0,23,3,0,-4.530475809,0.348684342,2.548302259,-1.352237174,-1.37125171,-0.174480182,-2.009565199,-1.360594387,-0.500834803
04/04/2025 00:00,25.0,78.49,7.6,0.0,17.8,12.0,219.0,14.7,9.1,72.0,5.393627546,2.564949357,2.93385687,0.0,2.312535424,2.151762203,2.753660712,-1.882173746,0.848323578,-1.285644413,-1.759024598,-1.836605802,-0.109221172,-0.640801426,0.444239039,-0.724828273,-0.169081653,69,70.0,78.0,0.0,1.0,101.0,0,4,0,-3.297612812,0.318241048,2.419806162,-1.448607848,-1.222581877,-0.315679812,-2.040163065,-1.13979992,-0.595853385
04/04/2025 01:00,25.0,73.79,11.2,0.0,18.3,13.0,536.0,24.5,10.9,61.0,6.285998095,2.63905733,2.960105096,0.0,2.4765384,2.501435952,3.238678452,-1.882173746,0.584682115,-0.591687654,-1.548360633,-1.791497313,-0.109221172,1.479908084,1.230863073,-0.234535847,-0.514109906,68,69.0,78.0,0.258819045,0.965925826,114.0,1,4,0,-1.56149764,0.967644168,1.113658969,-1.759024598,-1.589262959,0.37080244,-1.836605802,-1.475205832,0.045292677
04/04/2025 02:00,25.4,69.09,9.7,0.0,24.0,18.8,975.0,37.5,13.4,48.0,6.883462586,2.985681938,3.218875825,0.0,2.667228207,2.370243741,3.650658241,-1.756167586,0.321040653,-0.852049553,-0.563023804,-1.346790821,-0.109221172,2.899776358,1.899030807,0.335537757,-0.921870569,67,68.0,78.0,0.5,0.866025404,114.0,2,4,0,-2.54394896,1.618959212,1.496341806,-1.548360633,-1.186598324,0.599131895,-1.791497313,-1.272791591,0.066565704
04/04/2025 03:00,25.0,69.35,9.4,0.0,28.0,23.9,1288.0,44.6,16.0,48.0,7.161622003,3.214867803,3.36729583,0.0,2.833213344,2.341805806,3.819907717,-1.882173746,0.335625074,-0.908487011,0.088474298,-1.091725883,-0.109221172,3.560819376,2.173527375,0.83175592,-0.921870569,65,67.0,77.0,0.707106781,0.707106781,100.0,3,4,0,-2.92066564,1.735120582,1.7099304,-0.563023804,-0.680263622,1.282629432,-1.346790821,-1.074039263,0.303202261
04/04/2025 04:00,24.0,64.92,5.4,0.0,27.9,21.5,1367.0,40.1,18.5,72.0,7.221105098,3.113515309,3.363841595,0.0,2.970414466,1.85629799,3.716008122,-2.197189147,0.087128973,-1.872017821,-0.199636653,-1.097662106,-0.109221172,3.702180345,2.005018242,1.241923298,-0.169081653,63,65.0,76.0,0.866025404,0.5,79.0,4,4,0,-5.828556145,0.371504373,4.113177239,0.088474298,-0.342123376,1.827039142,-1.091725883,-0.982667059,0.208530463
04/04/2025 05:00,23.4,74.08,3.3,0.0,33.4,20.4,1320.0,29.5,21.2,110.0,7.186144305,3.063390922,3.538056564,0.0,3.100092289,1.458615023,3.417726684,-2.386198387,0.600949354,-2.661252886,-0.342123376,-0.798267626,-0.109221172,3.619096375,1.521251714,1.629599522,1.022834131,62,63.0,76.0,0.965925826,0.258819045,73.0,5,4,0,-8.152457931,-2.440685154,6.350277343,-0.199636653,-0.199636653,0.819319027,-1.097662106,-1.022046011,-0.215039899
04/04/2025 06:00,21.0,77.91,11.2,0.0,46.3,22.9,1221.0,20.4,23.5,145.0,7.10824414,3.173878459,3.856510295,0.0,3.198673118,2.501435952,3.063390922,-3.142235348,0.815789099,-0.591687654,-0.028044581,-0.25099382,-0.109221172,3.433967428,0.946573711,1.924310232,2.1206513,62,62.0,75.0,1.0,6.12e-17,73.0,6,4,0,-1.8779447,-6.663585476,1.859221862,-0.342123376,-0.187030589,0.2655066,-0.798267626,-1.121614197,-0.578181921
04/04/2025 07:00,21.0,77.91,7.6,0.0,55.3,25.0,1068.0,14.9,26.0,175.0,6.974478911,3.258096538,4.030694535,0.0,3.295836866,2.151762203,2.766319109,-3.142235348,0.815789099,-1.285644413,0.211359007,0.04834785,-0.109221172,3.116075726,0.464769008,2.214784533,3.061637445,62,62.0,75.0,0.965925826,-0.258819045,72.0,7,4,0,-4.188753612,-9.620385402,4.03979732,-0.028044581,-0.174480182,-0.212298868,-0.25099382,-1.214530596,-0.880118083
04/04/2025 08:00,24.6,71.59,4.7,0.0,56.5,25.5,864.0,10.8,28.3,202.0,6.762729507,3.277144733,4.051784948,0.0,3.377587516,1.740466175,2.468099531,-2.008179907,0.461275473,-2.101895734,0.2655066,0.084592457,-0.109221172,2.612855426,-0.018897192,2.459180857,3.908524975,63,62.0,74.0,0.866025404,-0.5,72.0,8,4,0,-6.888216532,-7.849021321,4.220984778,0.211359007,-0.289479971,-0.710344989,0.04834785,-1.346790821,-1.145904846
04/04/2025 09:00,29.0,28.65,9.4,0.0,50.1,24.2,691.0,9.1,28.5,213.0,6.539585956,3.226843995,3.933784497,0.0,3.384390263,2.341805806,2.312535424,-0.622112145,-1.947397801,-0.908487011,0.122518569,-0.118195418,-0.109221172,2.082557051,-0.271198202,2.479517899,4.253553228,63,63.0,74.0,0.707106781,-0.707106781,71.0,9,4,0,-2.931545854,-2.646187123,0.565180802,0.2655066,-0.680263622,-0.996440581,0.084592457,-1.590072726,-1.299333196
04/04/2025 10:00,33.0,21.31,9.4,0.0,42.5,22.5,577.0,10.4,25.1,198.0,6.359573869,3.157000421,3.772760938,0.0,3.261935314,2.341805806,2.433613355,0.637949457,-2.359127234,-0.908487011,-0.076023149,-0.394920002,-0.109221172,1.654760161,-0.074828455,2.113434702,3.783060156,82,63.0,74.0,0.5,-0.866025404,71.0,10,4,0,-2.868093875,2.413401172,-0.579568795,0.122518569,-1.098583162,-1.277425944,-0.118195418,-1.854986028,-1.416944837
04/04/2025 11:00,35.0,18.7,14.8,0.0,36.8,19.2,496.0,14.0,19.8,167.0,6.208590026,3.005682604,3.632309103,0.0,3.034952987,2.76000994,2.708050201,1.267980258,-2.505532386,-0.078525978,-0.506168656,-0.636291363,-0.109221172,1.295948599,0.370265819,1.434863382,2.810707806,114,82.0,77.0,0.258819045,-0.965925826,70.0,11,4,0,-0.236024166,3.563922009,-0.09956939,-0.076023149,-1.352237174,-1.37125171,-0.394920002,-2.009565199,-1.360594387
04/04/2025 12:00,37.0,14.89,13.0,0.0,31.3,19.7,448.0,19.0,19.9,151.0,6.107022888,3.0301337,3.47506723,0.0,3.039749159,2.63905733,2.995732274,1.898011059,-2.719250253,-0.318566535,-0.436662438,-0.906516986,-0.109221172,1.05457533,0.836841809,1.449201701,2.308848529,139,114.0,101.0,1.22e-16,-1.0,69.0,12,4,0,-0.965299195,4.382220042,-0.604642807,-0.506168656,-1.448607848,-1.222581877,-0.636291363,-2.040163065,-1.13979992
04/04/2025 13:00,38.0,14.1,9.4,0.0,28.2,19.0,446.0,25.7,17.7,122.0,6.102558595,2.995732274,3.374168709,0.0,2.928523524,2.341805806,3.284663565,2.21302646,-2.763564456,-0.908487011,-0.534454089,-1.079914601,-0.109221172,1.043965983,1.305443841,1.116688916,1.399228589,154,139.0,114.0,-0.258819045,-0.965925826,68.0,13,4,0,-2.721583858,3.096529891,-2.010505793,-0.436662438,-1.759024598,-1.589262959,-0.906516986,-1.836605802,-1.475205832
04/04/2025 14:00,38.4,16.97,8.6,0.0,25.1,18.9,477.0,34.8,14.6,83.0,6.169610732,2.990719732,3.261935314,0.0,2.747270914,2.261763098,3.577947893,2.33903262,-2.602574882,-1.067338449,-0.548703055,-1.272791591,-0.109221172,1.203314705,1.781105827,0.57482813,0.1759466,156,154.0,114.0,-0.5,-0.866025404,67.0,14,4,0,-3.19211016,0.411544837,-2.496539449,-0.534454089,-1.548360633,-1.186598324,-1.079914601,-1.791497313,-1.272791591
04/04/2025 15:00,37.0,25.43,14.8,0.0,22.0,17.1,509.0,40.6,12.2,54.0,6.234410726,2.895911938,3.135494216,0.0,2.58021683,2.76000994,3.728100167,1.898011059,-2.12802025,-0.078525978,-0.818209629,-1.490085014,-0.109221172,1.357311228,2.024629677,0.075414313,-0.73367334,145,156.0,100.0,-0.707106781,-0.707106781,65.0,15,4,0,-0.227404317,-1.392520113,-0.149043175,-0.548703055,-0.563023804,-0.680263622,-1.272791591,-1.346790821,-1.074039263
04/04/2025 16:00,36.0,28.66,16.6,0.0,20.9,16.2,542.0,40.2,11.4,46.0,6.29710932,2.844909384,3.086486637,0.0,2.517696473,2.867898902,3.718438256,1.582995659,-1.946836862,0.135588678,-0.963192686,-1.574306242,-0.109221172,1.506313798,2.008959546,-0.111492402,-0.984602978,120,145.0,79.0,-0.866025404,-0.5,63.0,16,4,0,0.385737503,-1.55862224,0.214636289,-0.818209629,0.088474298,-0.342123376,-1.490085014,-1.091725883,-0.982667059
04/04/2025 17:00,35.0,32.11,18.4,0.0,20.2,15.8,576.0,36.5,11.4,48.0,6.357842267,2.821378886,3.054001182,0.0,2.517696473,2.965273066,3.624340933,1.267980258,-1.75331281,0.32883584,-1.030081952,-1.630133626,-0.109221172,1.650645027,1.856348188,-0.111492402,-0.921870569,86,120.0,73.0,-0.965925826,-0.258819045,62.0,17,4,0,0.927770495,-1.168913682,0.416957353,-0.963192686,-0.199636653,-0.199636653,-1.574306242,-1.097662106,-1.022046011
04/04/2025 18:00,33.0,33.86,14.8,0.0,19.5,15.8,575.0,32.0,11.1,52.0,6.356107661,2.821378886,3.020424886,0.0,2.493205453,2.76000994,3.496507561,0.637949457,-1.655148436,-0.078525978,-1.030081952,-1.687835657,-0.109221172,1.646522754,1.649022158,-0.184709132,-0.796405749,65,86.0,73.0,-1.0,-1.84e-16,62.0,18,4,0,-0.221551536,-0.508066615,-0.050095605,-1.030081952,-0.342123376,-0.187030589,-1.630133626,-0.798267626,-1.121614197
04/04/2025 19:00,31.0,43.09,16.6,0.0,17.9,15.0,512.0,26.9,10.1,56.0,6.240275845,2.772588722,2.939161922,0.0,2.406945108,2.867898902,3.328626689,0.007918656,-1.137401479,0.135588678,-1.16877593,-1.827488885,-0.109221172,1.371249625,1.376745253,-0.442587339,-0.67094093,65,65.0,72.0,-0.965925826,0.258819045,62.0,19,4,0,0.37593164,-0.00531295,0.00107368,-1.030081952,-0.028044581,-0.174480182,-1.687835657,-0.25099382,-1.214530596
04/04/2025 20:00,29.2,50.0,11.9,0.0,15.3,13.1,414.0,21.0,8.8,61.0,6.02827852,2.646174797,2.791165108,0.0,2.282382386,2.557227311,3.091042453,-0.559109064,-0.749792435,-0.480965041,-1.528128073,-2.081826554,-0.109221172,0.867440143,0.991420234,-0.814971797,-0.514109906,64,65.0,72.0,-0.866025404,0.5,63.0,20,4,0,-1.27271757,0.287443508,0.268911914,-1.16877593,0.211359007,-0.289479971,-1.827488885,0.04834785,-1.346790821
